App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Farm Heroes Saga,Gets stage hard level another hard spend days trying pass. Not enjoyable anymore,Negative,-0.277777778,0.561111111
Farm Heroes Saga,Some levels difficult others ok,Neutral,0,0.75
Farm Heroes Saga,It creatively made keeps occupied every night I go sleep. Its AWESOME!!,Positive,0.75,1
Farm Heroes Saga,Just took gold bars even get finish level game cheating gold bars completing levels waste,Negative,-0.3,0.2
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,"Very nice and fun game, because the joy that comes out to play is probably not in any other game. But some changes have not yet been made in the air.",Positive,0.159166667,0.429166667
Farm Heroes Saga,Mkay soooo description says yeehaw u sure that's cowboys say,Positive,0.5,0.888888889
Farm Heroes Saga,Absolutely great...I spend hours trying beat Rancid. Love it!,Positive,0.4125,0.75
Farm Heroes Saga,Not hard frustrating.everything cute :),Positive,0.381944444,0.847222222
Farm Heroes Saga,I progressing still levels,Neutral,0,0
Farm Heroes Saga,"Entertaining game, I like it.",Positive,0.05,0.55
Farm Heroes Saga,"It nice game, I crossed level 300 booster trail started, game became boring nothing challenging",Negative,-0.14,0.76
Farm Heroes Saga,Someone please explain tho uninstall everyday want treasure mill and/or towers!,Negative,-0.25,0.6
Farm Heroes Saga,This classic match three games. It's fun addictive def want check sequel!,Positive,0.155555556,0.422222222
Farm Heroes Saga,The game lovely I know someone made level 853 I would highly recommend someone wants addicted game,Negative,-0.056666667,0.465
Farm Heroes Saga,I'm level 326 addicting.,Neutral,0,0
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,"I issues game connecting internet. I know phone I games connect. Also, I lost gold beans I accumulated. This frustrating I cannot go game worked hard get I game. I done updates outcome still same.",Negative,-0.315277778,0.461111111
Farm Heroes Saga,Having dumb time coz since time bonus games dissappearing even though said still 100hrs game left.... Sent mail regarding this.. Nothing done.. Had recommended many people.. Bt guess longer... My rating wil. Change fixed.. And advanced level.. So either fix lose players,Positive,0.0375,0.366666667
Farm Heroes Saga,Had problem others rated gold bars removed despite saying purchase failed. Annoying expensive. Also anyone get extra matching grass? I,Negative,-0.45,0.5
Farm Heroes Saga,I used love game. But recent bonus rounds disappearing totally non existent despite notice informing particular event available. Sending lives friends non existent thing... obsulate quite time.,Positive,0.111111111,0.455555556
Farm Heroes Saga,"Love game everyone family enjoy. I wish would make possible players could earn gold bars playing people can't afford buy due very, tight budget. All games make possible earn bars/gems, whatever need buy extra moves...Maybe every 20-25 levels.",Positive,0.017857143,0.543303571
Farm Heroes Saga,"Great game I'm high level, however new update includes swirling flashing imagery triggering headaches / migraines well distracting. I'll give game miss unless imagery changes.",Positive,0.059272727,0.508909091
Farm Heroes Saga,It WAS 5 stars! You added kingdom account button save progress disappeared facebook also connecting! Please fix this! I want play case I lose progress boosters!,Neutral,0,0
Farm Heroes Saga,"Having issues gold bars, happened twice I hit play window pops saying purchase takes 18 27 gold bars me. Not far buy game takes extra ones you. PLEASE FIX",Negative,-0.15,0.5
Farm Heroes Saga,"One favourite games addictive! Would've nice awarded reach level 1000 though... also great n 'switch' power up, swap 2 things. Just something keep mind future.",Positive,0.35,0.69375
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,It shows I earn gold bars give use? Once that's it.,Neutral,0,0
Farm Heroes Saga,Interesting tower's difficult. One come back 1st level failed level tower.,Negative,-0.125,0.45
Farm Heroes Saga,"So...I earn coins fill piggy bank, CHARGE ME TO EMPTY THE BANK AND RETRIEVE THE COINS?!?!?! That's bad.",Negative,-0.44765625,0.583333333
Farm Heroes Saga,"I brought 10 gold bars lost gold bars game crashing, I lost place game. The customer gave gold bar back finish level. Thank much",Negative,-0.15,0.25
Farm Heroes Saga,The latest update made game really unplayable phone. The new visual effects splashy distracting.,Negative,-0.032727273,0.490909091
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,Very nice addicted game. Actually already play game way back 3 years ago back new phone. I love it.,Positive,0.024040404,0.394949495
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,It eawas 20 everything started getting harder easy repeated annoying I like get 3 stars hard,Negative,-0.189583333,0.56875
Farm Heroes Saga,Sometimes difficult task might solution,Negative,-0.5,1
Farm Heroes Saga,"This game still cheating. It says bank full tells I'm connected I'm Wi-Fi I turn try charging $2.99. It make sense. I deleted before, keeps up, I'll delete again!",Positive,0.01875,0.475
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,Some levels difficult others ok,Neutral,0,0.75
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,I lost 500level fb connect level gone,Neutral,0,0
Farm Heroes Saga,"Very nice and fun game, because the joy that comes out to play is probably not in any other game. But some changes have not yet been made in the air.",Positive,0.159166667,0.429166667
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,I progressing still levels,Neutral,0,0
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,"It nice game, I crossed level 300 booster trail started, game became boring nothing challenging",Negative,-0.14,0.76
Farm Heroes Saga,Someone please explain tho uninstall everyday want treasure mill and/or towers!,Negative,-0.25,0.6
Farm Heroes Saga,This classic match three games. It's fun addictive def want check sequel!,Positive,0.155555556,0.422222222
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,I'm level 326 addicting.,Neutral,0,0
Farm Heroes Saga,"It give prizes, I presumably win. That I give four star rating, rather five star rating.",Positive,0.8,0.4
Farm Heroes Saga,can't stop playing game!,Negative,-0.5,0.4
Farm Heroes Saga,Love game help mine!,Neutral,0,0.5
Farm Heroes Saga,I really like game I addicted every morning I grandparents I lie floor play,Negative,-0.2,0.4
Farm Heroes Saga,Fun enough somemes kist know map you. Score high pass know five moves,Positive,0.153333333,0.413333333
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,Keep mind busy,Positive,0.1,0.3
Farm Heroes Saga,Why game unable recognise mobile data connection 99% time?,Negative,-0.45,0.45
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,Can nerve wracking sometimes,Neutral,0,0
Farm Heroes Saga,"I never installed game phone,",Negative,-0.4,0.4
Farm Heroes Saga,"I love game, I 1300 u put revenge.",Positive,0.05,0.5
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,I would play first.,Positive,0.25,0.333333333
Farm Heroes Saga,Dis Keep Me Busy All Day Long I Like Dis Game It's Awesome,Positive,0.1625,0.525
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,Like farm heroes saga much,Positive,0.2,0.2
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,First I thanks make game.I love game. Ones I thanks for. THANK -,Positive,0.15,0.346666667
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,like game much,Negative,-0.1,0.3
Farm Heroes Saga,Please fix level 1954!!!!,Neutral,0,0
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,Why chocho days I love game,Positive,0.05,0.5
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,I really love game. Its really interesting. Kudos u king,Positive,0.2,0.5
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,Fun game makes time fly.,Positive,0.233333333,0.5
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,I love game much,Positive,0.1,0.4
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farm Heroes Saga,nan,nan,nan,nan
Farming Simulator 18,"Great game!!!!! When I got game great, recently. It content update bug fix update seems I'm issue. The issue I antivirus saying game threat device. I would hate uninstall game since I rarely pay store I this. Please fix annoying frustrating",Negative,-0.209090909,0.631818182
Farming Simulator 18,"Very good, better graphics would better (more detail, smoother etc). However phone told issue antivirus contained malware, believing you, hopefully developers fix hopefully true",Positive,0.552,0.586
Farming Simulator 18,"Love game, gyroscope controls work. It gets stuck turning left. Gyro works fine games. I'd prefer gyro controls, playing on-screen controls do. However, awesome game. Very fun play.",Positive,0.215238095,0.451428571
